

  **** Partial wave analysis (DPWA0) ******************************************


  Kinetic energy = 1.00000E+08 eV

      L       Phase(spin UP)     Phase(spin DOWN)
    6612      7.34294458E-02      7.34397349E-02
    6613      7.34191063E-02      7.34293932E-02
    6614      7.34087689E-02      7.34190537E-02
    6615      7.33984336E-02      7.34087163E-02
    6616      7.33881004E-02      7.33983811E-02
    6617      7.33777694E-02      7.33880479E-02
    6618      7.33674405E-02      7.33777169E-02
    6619      7.33571136E-02      7.33673879E-02
    6620      7.33467889E-02      7.33570611E-02
    6621      7.33364664E-02      7.33467365E-02
    6622      7.33261459E-02      7.33364139E-02
    6623      7.33158275E-02      7.33260934E-02
    6624      7.33055113E-02      7.33157751E-02
    6625      7.32951972E-02      7.33054588E-02
    6626      7.32848851E-02      7.32951447E-02
    6627      7.32745752E-02      7.32848327E-02
    6628      7.32642674E-02      7.32745228E-02
    6629      7.32539618E-02      7.32642150E-02
    6630      7.32436582E-02      7.32539094E-02
    6631      7.32333567E-02      7.32436058E-02
    6632      7.32230574E-02      7.32333043E-02
    6633      7.32127601E-02      7.32230050E-02
    6634      7.32024650E-02      7.32127078E-02
    6635      7.31921719E-02      7.32024126E-02
    6636      7.31818810E-02      7.31921196E-02
    6637      7.31715922E-02      7.31818287E-02
    6638      7.31613054E-02      7.31715399E-02
    6639      7.31510208E-02      7.31612531E-02
    6640      7.31407383E-02      7.31509685E-02
    6641      7.31304579E-02      7.31406860E-02
    6642      7.31201796E-02      7.31304056E-02
    6643      7.31099034E-02      7.31201273E-02
    6644      7.30996293E-02      7.31098511E-02
    6645      7.30893573E-02      7.30995770E-02
    6646      7.30790873E-02      7.30893050E-02
    6647      7.30688195E-02      7.30790351E-02
    6648      7.30585538E-02      7.30687673E-02
    6649      7.30482902E-02      7.30585016E-02
    6650      7.30380287E-02      7.30482380E-02
    6651      7.30277693E-02      7.30379765E-02
    6652      7.30175119E-02      7.30277171E-02
    6653      7.30072567E-02      7.30174598E-02
    6654      7.29970036E-02      7.30072046E-02
    6655      7.29867525E-02      7.29969515E-02
    6656      7.29765036E-02      7.29867004E-02
    6657      7.29662567E-02      7.29764515E-02
    6658      7.29560120E-02      7.29662046E-02
    6659      7.29457693E-02      7.29559599E-02
    6660      7.29355287E-02      7.29457172E-02
    6661      7.29252902E-02      7.29354767E-02
    6662      7.29150538E-02      7.29252382E-02
    6663      7.29048195E-02      7.29150018E-02
    6664      7.28945873E-02      7.29047675E-02
    6665      7.28843572E-02      7.28945353E-02
    6666      7.28741291E-02      7.28843052E-02
    6667      7.28639032E-02      7.28740771E-02
    6668      7.28536793E-02      7.28638512E-02
    6669      7.28434575E-02      7.28536273E-02
    6670      7.28332378E-02      7.28434055E-02
    6671      7.28230202E-02      7.28331858E-02
    6672      7.28128046E-02      7.28229682E-02
    6673      7.28025912E-02      7.28127527E-02
    6674      7.27923798E-02      7.28025393E-02
    6675      7.27821705E-02      7.27923279E-02
    6676      7.27719633E-02      7.27821186E-02
    6677      7.27617582E-02      7.27719114E-02
    6678      7.27515551E-02      7.27617063E-02
    6679      7.27413542E-02      7.27515033E-02
    6680      7.27311553E-02      7.27413023E-02
    6681      7.27209585E-02      7.27311034E-02
    6682      7.27107637E-02      7.27209066E-02
    6683      7.27005711E-02      7.27107119E-02
    6684      7.26903805E-02      7.27005193E-02
    6685      7.26801920E-02      7.26903287E-02
    6686      7.26700056E-02      7.26801402E-02
    6687      7.26598212E-02      7.26699538E-02
    6688      7.26496389E-02      7.26597694E-02
    6689      7.26394587E-02      7.26495872E-02
    6690      7.26292806E-02      7.26394070E-02
    6691      7.26191045E-02      7.26292288E-02
    6692      7.26089305E-02      7.26190528E-02
    6693      7.25987586E-02      7.26088788E-02
    6694      7.25885887E-02      7.25987069E-02
    6695      7.25784210E-02      7.25885370E-02
    6696      7.25682553E-02      7.25783693E-02
    6697      7.25580916E-02      7.25682036E-02
    6698      7.25479300E-02      7.25580399E-02
    6699      7.25377705E-02      7.25478784E-02
    6700      7.25276131E-02      7.25377189E-02
    6701      7.25174577E-02      7.25275614E-02
    6702      7.25073044E-02      7.25174061E-02
    6703      7.24971531E-02      7.25072528E-02
    6704      7.24870040E-02      7.24971015E-02
    6705      7.24768568E-02      7.24869524E-02
    6706      7.24667118E-02      7.24768053E-02
    6707      7.24565688E-02      7.24666602E-02
    6708      7.24464279E-02      7.24565172E-02
    6709      7.24362890E-02      7.24463763E-02
    6710      7.24261522E-02      7.24362375E-02
    6711      7.24160174E-02      7.24261007E-02
    6712      7.24058848E-02      7.24159659E-02
    6713      7.23957541E-02      7.24058332E-02
    6714      7.23856255E-02      7.23957026E-02
    6715      7.23754990E-02      7.23855741E-02
    6716      7.23653746E-02      7.23754476E-02
    6717      7.23552522E-02      7.23653231E-02
    6718      7.23451318E-02      7.23552007E-02
    6719      7.23350135E-02      7.23450804E-02
    6720      7.23248973E-02      7.23349621E-02
    6721      7.23147831E-02      7.23248459E-02
    6722      7.23046710E-02      7.23147317E-02
    6723      7.22945609E-02      7.23046196E-02
    6724      7.22844529E-02      7.22945095E-02
    6725      7.22743469E-02      7.22844015E-02
    6726      7.22642430E-02      7.22742956E-02
    6727      7.22541411E-02      7.22641916E-02
    6728      7.22440413E-02      7.22540898E-02
    6729      7.22339435E-02      7.22439900E-02
    6730      7.22238478E-02      7.22338922E-02
    6731      7.22137542E-02      7.22237965E-02
    6732      7.22036625E-02      7.22137028E-02
    6733      7.21935729E-02      7.22036112E-02
    6734      7.21834854E-02      7.21935217E-02
    6735      7.21733999E-02      7.21834341E-02
    6736      7.21633165E-02      7.21733487E-02
    6737      7.21532351E-02      7.21632652E-02
    6738      7.21431557E-02      7.21531838E-02
    6739      7.21330784E-02      7.21431045E-02
    6740      7.21230032E-02      7.21330272E-02
    6741      7.21129299E-02      7.21229519E-02
    6742      7.21028587E-02      7.21128787E-02
    6743      7.20927896E-02      7.21028076E-02
    6744      7.20827225E-02      7.20927384E-02
    6745      7.20726574E-02      7.20826713E-02
    6746      7.20625944E-02      7.20726063E-02
    6747      7.20525334E-02      7.20625433E-02
    6748      7.20424745E-02      7.20524823E-02
    6749      7.20324176E-02      7.20424234E-02
    6750      7.20223627E-02      7.20323665E-02
    6751      7.20123099E-02      7.20223116E-02
    6752      7.20022591E-02      7.20122588E-02
    6753      7.19922103E-02      7.20022080E-02
    6754      7.19821636E-02      7.19921592E-02
    6755      7.19721189E-02      7.19821125E-02
    6756      7.19620762E-02      7.19720678E-02
    6757      7.19520356E-02      7.19620252E-02
    6758      7.19419970E-02      7.19519845E-02
    6759      7.19319604E-02      7.19419460E-02
    6760      7.19219259E-02      7.19319094E-02
    6761      7.19118934E-02      7.19218749E-02
    6762      7.19018629E-02      7.19118424E-02
    6763      7.18918345E-02      7.19018119E-02
    6764      7.18818080E-02      7.18917835E-02
    6765      7.18717837E-02      7.18817571E-02
    6766      7.18617613E-02      7.18717327E-02
    6767      7.18517410E-02      7.18617104E-02
    6768      7.18417227E-02      7.18516900E-02
    6769      7.18317064E-02      7.18416717E-02
    6770      7.18216921E-02      7.18316555E-02
    6771      7.18116799E-02      7.18216412E-02
    6772      7.18016697E-02      7.18116290E-02
    6773      7.17916615E-02      7.18016188E-02
    6774      7.17816553E-02      7.17916106E-02
    6775      7.17716512E-02      7.17816045E-02
    6776      7.17616491E-02      7.17716003E-02
    6777      7.17516490E-02      7.17615982E-02
    6778      7.17416509E-02      7.17515981E-02
    6779      7.17316548E-02      7.17416001E-02
    6780      7.17216608E-02      7.17316040E-02
    6781      7.17116688E-02      7.17216100E-02
    6782      7.17016788E-02      7.17116180E-02
    6783      7.16916908E-02      7.17016280E-02
    6784      7.16817048E-02      7.16916400E-02
    6785      7.16717209E-02      7.16816541E-02
    6786      7.16617389E-02      7.16716701E-02
    6787      7.16517590E-02      7.16616882E-02
    6788      7.16417811E-02      7.16517083E-02
    6789      7.16318052E-02      7.16417304E-02
    6790      7.16218314E-02      7.16317545E-02
    6791      7.16118595E-02      7.16217807E-02
    6792      7.16018896E-02      7.16118088E-02
    6793      7.15919218E-02      7.16018390E-02
    6794      7.15819560E-02      7.15918711E-02
    6795      7.15719922E-02      7.15819053E-02
    6796      7.15620304E-02      7.15719415E-02
    6797      7.15520706E-02      7.15619797E-02
    6798      7.15421128E-02      7.15520199E-02
    6799      7.15321570E-02      7.15420621E-02
    6800      7.15222032E-02      7.15321064E-02
    6801      7.15122515E-02      7.15221526E-02
    6802      7.15023017E-02      7.15122009E-02
    6803      7.14923539E-02      7.15022511E-02
    6804      7.14824082E-02      7.14923034E-02
    6805      7.14724645E-02      7.14823576E-02
    6806      7.14625227E-02      7.14724139E-02
    6807      7.14525830E-02      7.14624722E-02
    6808      7.14426452E-02      7.14525325E-02
    6809      7.14327095E-02      7.14425947E-02
    6810      7.14227758E-02      7.14326590E-02
    6811      7.14128441E-02      7.14227253E-02
    6812      7.14029143E-02      7.14127936E-02
    6813      7.13929866E-02      7.14028639E-02
    6814      7.13830609E-02      7.13929362E-02
    6815      7.13731372E-02      7.13830104E-02
    6816      7.13632154E-02      7.13730867E-02
    6817      7.13532957E-02      7.13631650E-02
    6818      7.13433780E-02      7.13532453E-02
    6819      7.13334623E-02      7.13433276E-02
    6820      7.13235485E-02      7.13334118E-02
    6821      7.13136368E-02      7.13234981E-02
    6822      7.13037270E-02      7.13135864E-02
    6823      7.12938193E-02      7.13036767E-02
    6824      7.12839135E-02      7.12937689E-02
    6825      7.12740098E-02      7.12838632E-02
    6826      7.12641080E-02      7.12739594E-02
    6827      7.12542082E-02      7.12640576E-02
    6828      7.12443104E-02      7.12541579E-02
    6829      7.12344146E-02      7.12442601E-02
    6830      7.12245208E-02      7.12343643E-02
    6831      7.12146290E-02      7.12244705E-02
    6832      7.12047392E-02      7.12145787E-02
    6833      7.11948513E-02      7.12046889E-02
    6834      7.11849655E-02      7.11948011E-02
    6835      7.11750816E-02      7.11849152E-02
    6836      7.11651998E-02      7.11750314E-02
    6837      7.11553199E-02      7.11651495E-02
    6838      7.11454420E-02      7.11552696E-02
    6839      7.11355660E-02      7.11453917E-02
    6840      7.11256921E-02      7.11355158E-02
    6841      7.11158202E-02      7.11256419E-02
    6842      7.11059502E-02      7.11157700E-02
    6843      7.10960822E-02      7.11059000E-02
    6844      7.10862162E-02      7.10960321E-02
    6845      7.10763522E-02      7.10861661E-02
    6846      7.10664902E-02      7.10763021E-02
    6847      7.10566301E-02      7.10664401E-02
    6848      7.10467721E-02      7.10565800E-02
    6849      7.10369160E-02      7.10467219E-02
    6850      7.10270619E-02      7.10368659E-02
    6851      7.10172097E-02      7.10270118E-02
    6852      7.10073596E-02      7.10171596E-02
    6853      7.09975114E-02      7.10073095E-02
    6854      7.09876652E-02      7.09974613E-02
    6855      7.09778210E-02      7.09876151E-02
    6856      7.09679787E-02      7.09777709E-02
    6857      7.09581384E-02      7.09679287E-02
    6858      7.09483001E-02      7.09580884E-02
    6859      7.09384638E-02      7.09482501E-02
    6860      7.09286295E-02      7.09384138E-02
    6861      7.09187971E-02      7.09285795E-02
    6862      7.09089667E-02      7.09187471E-02
    6863      7.08991383E-02      7.09089167E-02
    6864      7.08893118E-02      7.08990883E-02
    6865      7.08794873E-02      7.08892618E-02
    6866      7.08696648E-02      7.08794374E-02
    6867      7.08598442E-02      7.08696149E-02
    6868      7.08500257E-02      7.08597943E-02
    6869      7.08402090E-02      7.08499757E-02
    6870      7.08303944E-02      7.08401591E-02
    6871      7.08205817E-02      7.08303445E-02
    6872      7.08107710E-02      7.08205318E-02
    6873      7.08009623E-02      7.08107211E-02
    6874      7.07911555E-02      7.08009124E-02
    6875      7.07813507E-02      7.07911056E-02
    6876      7.07715478E-02      7.07813008E-02
    6877      7.07617470E-02      7.07714980E-02
    6878      7.07519480E-02      7.07616971E-02
    6879      7.07421511E-02      7.07518982E-02
    6880      7.07323561E-02      7.07421013E-02
    6881      7.07225631E-02      7.07323063E-02
    6882      7.07127720E-02      7.07225133E-02
    6883      7.07029829E-02      7.07127222E-02
    6884      7.06931957E-02      7.07029331E-02
    6885      7.06834105E-02      7.06931460E-02
    6886      7.06736273E-02      7.06833608E-02
    6887      7.06638460E-02      7.06735776E-02
    6888      7.06540667E-02      7.06637963E-02
    6889      7.06442894E-02      7.06540170E-02
    6890      7.06345140E-02      7.06442397E-02
    6891      7.06247405E-02      7.06344643E-02
    6892      7.06149690E-02      7.06246908E-02
    6893      7.06051995E-02      7.06149194E-02
    6894      7.05954319E-02      7.06051498E-02
    6895      7.05856663E-02      7.05953823E-02
    6896      7.05759026E-02      7.05856167E-02
    6897      7.05661409E-02      7.05758530E-02
